event_id,title,date,venue,price,link,image_url
1556733685359,Women of Purpose International Network Liquid Fire Conference 2027,"Women of Purpose International Network Liquid Fire Conference 2027Sat, Jan 2 •  12:00 PMLagos · Lagos Oriental HotelFreeWOPIN453 followersSave this event: Women of Purpose International Network Liquid Fire Conference 2027Share this event: Women of Purpose International Network Liquid Fire Conference 2027","Sat, Jan 2 •  12:00 PM",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/women-of-purpose-international-network-liquid-fire-conference-2027-tickets-1556733685359,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190347437%2F28792120839%2F1%2Foriginal.20260805-045203?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.565&fp-y=0.624&s=98a0fb06408174739e0ec659b905ddc1
1997803754810,1000 WALK AGAINST SUICIDE,"1000 WALK AGAINST SUICIDESat, Sep 12 •  7:00 AMAbuja · Abuja city gate car parkFreeSave this event: 1000 WALK AGAINST SUICIDEShare this event: 1000 WALK AGAINST SUICIDE","Sat, Sep 12 •  7:00 AM",Abuja · Abuja city gate car park,https://www.eventbrite.ca/e/1000-walk-against-suicide-tickets-1997803754810,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190951605%2F1542977481033%2F1%2Foriginal.20260813-034546?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=86b71eaf3b545ef62ea3fb139a7d1e03
1998208555580,Entrepreneur Service,"Entrepreneur ServiceSun, Sep 6 •  8:00 AMAbuja · Awesome PlazaFreeCornerstone assembly218 followersSave this event: Entrepreneur ServiceShare this event: Entrepreneur Service","Sun, Sep 6 •  8:00 AM",Abuja · Awesome Plaza,https://www.eventbrite.co.uk/e/entrepreneur-service-tickets-1998208555580,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191229123%2F2777072862381%2F1%2Foriginal.20260817-100941?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.017&fp-y=0.38&s=f3097121e2046dd303df53d22b8d666c
1992393171610,Global Encryption Day 2026,"Global Encryption Day 2026Sat, Sep 26 •  10:00 AMRivers · Pyale WorkHubFreeTOMKEY INTEGRATED SERVICES LIMITED34 followersSave this event: Global Encryption Day 2026Share this event: Global Encryption Day 2026","Sat, Sep 26 •  10:00 AM",Rivers · Pyale WorkHub,https://www.eventbrite.com/e/global-encryption-day-2026-tickets-1992393171610,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187439716%2F792794423073%2F1%2Foriginal.20260622-230908?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=91c3bb27fa640e1c827dcba3ad0153c2
1997149958287,African Creators Conference 2.0,"African Creators Conference 2.0Fri, Oct 30 •  8:30 AMAbuja · Abuja Trade & Convention CenterFreeBranddek Limited46 followersSave this event: African Creators Conference 2.0Share this event: African Creators Conference 2.0","Fri, Oct 30 •  8:30 AM",Abuja · Abuja Trade & Convention Center,https://www.eventbrite.com/e/african-creators-conference-20-tickets-1997149958287,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191686629%2F2858700584481%2F1%2Foriginal.20260823-070628?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.938&fp-y=0.521&s=360684ec5e8b275af90b80478e978263
1982684318168,The Big Walk (Check Your Bobi) – World Cancer Day Awareness,"The Big Walk (Check Your Bobi) – World Cancer Day AwarenessThu, Feb 4 •  7:00 AMAbuja · Ministry of women affairs, AbujaFreeEquitable Medicaid and Clinical Research Ltd/Gte940 followersSave this event: The Big Walk (Check Your Bobi) – World Cancer Day AwarenessShare this event: The Big Walk (Check Your Bobi) – World Cancer Day Awareness","Thu, Feb 4 •  7:00 AM","Abuja · Ministry of women affairs, Abuja",https://www.eventbrite.com/e/the-big-walk-check-your-bobi-world-cancer-day-awareness-tickets-1982684318168,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177058451%2F1968214639363%2F1%2Foriginal.20260209-141014?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.183&s=42dd6010b2a5d2f7f5e76ae9f1e82e2c
1997441491270,Travels & Tours Expo,"Travels & Tours ExpoTue, Sep 22 •  8:00 AMLagos · Lagos Oriental HotelFreeEventhive.ng4.2k followersSave this event: Travels & Tours ExpoShare this event: Travels & Tours Expo","Tue, Sep 22 •  8:00 AM",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/travels-tours-expo-tickets-1997441491270,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190696308%2F320798794691%2F1%2Foriginal.20260810-111404?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f406ad2d68d62933fbc43661229dffb2
1993158336238,Why Men Fail,"Why Men FailSat, Sep 19 •  4:00 PMAbuja · Awesome PlazaFreeCornerstone assembly218 followersSave this event: Why Men FailShare this event: Why Men Fail","Sat, Sep 19 •  4:00 PM",Abuja · Awesome Plaza,https://www.eventbrite.co.uk/e/why-men-fail-tickets-1993158336238,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191133537%2F2777072862381%2F1%2Foriginal.20260815-095011?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.104&fp-y=0.264&s=4676d197b220b87974579f3ffbcfab75
1261330335989,Couples Hand Casting Session,Couples Hand Casting SessionFriday • 2:00 PM + 79 moreLagos · 32 Musa Yar' Adua StFrom $35.00Dani1.2k followersSave this event: Couples Hand Casting SessionShare this event: Couples Hand Casting Session,Friday • 2:00 PM + 79 more,Lagos · 32 Musa Yar' Adua St,https://www.eventbrite.com/e/couples-hand-casting-session-tickets-1261330335989,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F970025553%2F380767785573%2F1%2Foriginal.20250226-160245?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.512393552311&fp-y=0.198443579767&s=7b3d073077a340e986540f4b0e298cb7
1998343062895,The TeXcellence Conference 2026,"The TeXcellence Conference 2026Tue, Oct 13 •  9:00 AMLagos · Landmark CentreFreeSave this event: The TeXcellence Conference 2026Share this event: The TeXcellence Conference 2026","Tue, Oct 13 •  9:00 AM",Lagos · Landmark Centre,https://www.eventbrite.com/e/the-texcellence-conference-2026-tickets-1998343062895,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191311758%2F2835190165551%2F1%2Foriginal.20260818-070025?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=dce5d7aa3103f50e1d547bcfbc3492c0
1999039621320,"Certificate in Green Governance, Enterprise & Sustainable Development","Certificate in Green Governance, Enterprise & Sustainable DevelopmentTue, Sep 15 •  10:00 AMNiger · Green Minds HotelFrom $89.00Save this event: Certificate in Green Governance, Enterprise & Sustainable DevelopmentShare this event: Certificate in Green Governance, Enterprise & Sustainable Development","Tue, Sep 15 •  10:00 AM",Niger · Green Minds Hotel,https://www.eventbrite.co.uk/e/certificate-in-green-governance-enterprise-sustainable-development-tickets-1999039621320,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1192053742%2F3010029701720%2F1%2Foriginal.20260827-172923?crop=focalpoint&fit=crop&w=320&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=8d7196d2f15ceb95b9eed7fc431f0d28
1998343724875,Yaba College of Technology  Bincom  Hackathon Physical  Kickoff,"Yaba College of Technology  Bincom  Hackathon Physical  KickoffThu, Sep 17 •  4:00 PMLagos · Yaba college of technology, science complex second floor C5FreeBincom Dev Center2.3k followersSave this event: Yaba College of Technology  Bincom  Hackathon Physical  KickoffShare this event: Yaba College of Technology  Bincom  Hackathon Physical  Kickoff","Thu, Sep 17 •  4:00 PM","Lagos · Yaba college of technology, science complex second floor C5",https://www.eventbrite.co.uk/e/yaba-college-of-technology-bincom-hackathon-physical-kickoff-tickets-1998343724875,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191311501%2F3002713196198%2F1%2Foriginal.20260818-064929?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.593&fp-y=0.169&s=a9715e5eb98f42628eda2b875b1145da
1997441602603,20th Anniversary/Award,"20th Anniversary/AwardFri, Sep 11 •  2:00 PMLagos · Radisson Blu Hotel, Lagos IkejaFreeSave this event: 20th Anniversary/AwardShare this event: 20th Anniversary/Award","Fri, Sep 11 •  2:00 PM","Lagos · Radisson Blu Hotel, Lagos Ikeja",https://www.eventbrite.com/e/20th-anniversaryaward-tickets-1997441602603,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190695147%2F3010292919436%2F1%2Foriginal.20260810-104937?crop=focalpoint&fit=crop&w=320&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=9db82ba9f579bf9374711d16530ef346
1997395875833,BE THE LIGHT CONFERENCE: NIGERIA,BE THE LIGHT CONFERENCE: NIGERIALagos · The King's HeritageFreeGlobal Light Organization38 followersSave this event: BE THE LIGHT CONFERENCE: NIGERIAShare this event: BE THE LIGHT CONFERENCE: NIGERIA,Lagos · The King's Heritage,Free,https://www.eventbrite.com/e/be-the-light-conference-nigeria-tickets-1997395875833,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190664793%2F571428881795%2F1%2Foriginal.20260809-212958?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=70890f5057afba02d55fe6ed5fbe8819
1979080092833,"Pre-registration, African Youth and Real Estate Summit, Lagos 2026","Pre-registration, African Youth and Real Estate Summit, Lagos 2026Sat, Nov 7 •  9:00 AMLagos · Lagos Oriental HotelFreeAfrica Real Estate International Ltd9.4k followersSave this event: Pre-registration, African Youth and Real Estate Summit, Lagos 2026Share this event: Pre-registration, African Youth and Real Estate Summit, Lagos 2026","Sat, Nov 7 •  9:00 AM",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/pre-registration-african-youth-and-real-estate-summit-lagos-2026-tickets-1979080092833,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173546246%2F180486029870%2F1%2Foriginal.20251226-202038?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=065a78cb0939af459e7a7fad3622428e
1984474641072,This is your storytelling Meet The Author invite,"This is your storytelling Meet The Author inviteSat, Oct 3 •  1:00 PMLagos · Patabah Books LimitedFreeSubomis Children Corporation28 followersSave this event: This is your storytelling Meet The Author inviteShare this event: This is your storytelling Meet The Author invite","Sat, Oct 3 •  1:00 PM",Lagos · Patabah Books Limited,https://www.eventbrite.com/e/this-is-your-storytelling-meet-the-author-invite-tickets-1984474641072,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180223530%2F2027331762623%2F1%2Foriginal.20260319-122237?crop=focalpoint&fit=crop&w=320&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.462&fp-y=0.074&s=7ad6352f22ac344b1728bb4fa6c31a99
1998423755248,REALTORS BOOTCAMP 5.0,"REALTORS BOOTCAMP 5.0Sat, Sep 19 •  9:00 AMLagos · The Frontier PlaceFreeFrontier Homes512 followersSave this event: REALTORS BOOTCAMP 5.0Share this event: REALTORS BOOTCAMP 5.0","Sat, Sep 19 •  9:00 AM",Lagos · The Frontier Place,https://www.eventbrite.com/e/realtors-bootcamp-50-tickets-1998423755248,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191421398%2F231647716178%2F1%2Foriginal.20260819-130935?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C279%2C1201%2C600&s=d78fecede582ace7d9a51d4d593feb91
1994412964866,KITCHEN & BATH NIGERIA 2026,"KITCHEN & BATH NIGERIA 2026Tue, Nov 3 •  10:00 AMAbuja · Abuja Trade & Convention CenterFreeCEMS Tradeshow14 followersSave this event: KITCHEN & BATH NIGERIA 2026Share this event: KITCHEN & BATH NIGERIA 2026","Tue, Nov 3 •  10:00 AM",Abuja · Abuja Trade & Convention Center,https://www.eventbrite.com/e/kitchen-bath-nigeria-2026-tickets-1994412964866,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189119032%2F2989350753306%2F1%2Foriginal.20260718-105536?w=640&auto=format%2Ccompress&q=75&sharp=10&s=071cd299290da6c8831430720962a433
1998255405710,August Tea Party: Connect. Collaborate. Grow.,August Tea Party: Connect. Collaborate. Grow.Today • 1:00 PMLagos · pondicheriFreeSave this event: August Tea Party: Connect. Collaborate. Grow.Share this event: August Tea Party: Connect. Collaborate. Grow.,Today • 1:00 PM,Lagos · pondicheri,https://www.eventbrite.com/e/august-tea-party-connect-collaborate-grow-tickets-1998255405710,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191270683%2F3008679035781%2F1%2Foriginal.20260817-185900?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f91b8b30cd5a4652837e8bd091257d97
1998366749743,Yaba Bincom Hackathon Physical Event Kick Off,"Yaba Bincom Hackathon Physical Event Kick OffWed, Sep 16 •  12:00 PMLagos · 5 Anthony Ajayi Street, Onike Yaba, Lagos.FreeBincom Dev Center2.3k followersSave this event: Yaba Bincom Hackathon Physical Event Kick OffShare this event: Yaba Bincom Hackathon Physical Event Kick Off","Wed, Sep 16 •  12:00 PM","Lagos · 5 Anthony Ajayi Street, Onike Yaba, Lagos.",https://www.eventbrite.co.uk/e/yaba-bincom-hackathon-physical-event-kick-off-tickets-1998366749743,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191337045%2F3002713196198%2F1%2Foriginal.20260818-143248?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.524&fp-y=0.189&s=41fa9286c4264fbc1bd151bc696e2fd6
1995187539640,MADE WHOLE,"MADE WHOLESat, Sep 19 •  11:00 AMLagos · One ChurchFreeSave this event: MADE WHOLEShare this event: MADE WHOLE","Sat, Sep 19 •  11:00 AM",Lagos · One Church,https://www.eventbrite.com/e/made-whole-tickets-1995187539640,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189600671%2F3009114031585%2F1%2Foriginal.20260725-114931?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b6f6c793b32656d599005d5dc941c53f
1998377140823,Porthacourt Bincom Hackathon Physical  KickOff,"Porthacourt Bincom Hackathon Physical  KickOffMon, Sep 14 •  5:00 PMRivers · RCCG New Breed Chapel, 2 Wenedah Street, Rumudara, Port HarcourtFreeBincom Dev Center2.3k followersSave this event: Porthacourt Bincom Hackathon Physical  KickOffShare this event: Porthacourt Bincom Hackathon Physical  KickOff","Mon, Sep 14 •  5:00 PM","Rivers · RCCG New Breed Chapel, 2 Wenedah Street, Rumudara, Port Harcourt",https://www.eventbrite.co.uk/e/porthacourt-bincom-hackathon-physical-kickoff-tickets-1998377140823,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191344558%2F3002713196198%2F1%2Foriginal.20260818-154318?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.49&fp-y=0.128&s=d4b89d4bce3c7773367a337001cc16e7
1998416007073,LCYDI YOUTH IN LEADERSHIP SYMPOSIUM,"LCYDI YOUTH IN LEADERSHIP SYMPOSIUMSat, Sep 26 •  10:00 AMLagos · Trendy Event CenterFreeLagos Community Youths Development Initiative49 followersSave this event: LCYDI YOUTH IN LEADERSHIP SYMPOSIUMShare this event: LCYDI YOUTH IN LEADERSHIP SYMPOSIUM","Sat, Sep 26 •  10:00 AM",Lagos · Trendy Event Center,https://www.eventbrite.com/e/lcydi-youth-in-leadership-symposium-tickets-1998416007073,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191413811%2F106732883629%2F1%2Foriginal.20260819-105450?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.482&fp-y=0.288&s=6226fbb5f70ecbccbced5dde46acdd27
1998155050545,Marche DELUX,"Marche DELUXSat, Sep 12 •  3:00 PMLagos · Kulture YardFreeSave this event: Marche DELUXShare this event: Marche DELUX","Sat, Sep 12 •  3:00 PM",Lagos · Kulture Yard,https://www.eventbrite.com/e/marche-delux-tickets-1998155050545,N/A
1998370719617,Kano Bincom Hackathon Physical Event Kickoff,"Kano Bincom Hackathon Physical Event KickoffWed, Sep 16 •  3:00 PMKano · Global Digital Innovation NetworkFreeBincom Dev Center2.3k followersSave this event: Kano Bincom Hackathon Physical Event KickoffShare this event: Kano Bincom Hackathon Physical Event Kickoff","Wed, Sep 16 •  3:00 PM",Kano · Global Digital Innovation Network,https://www.eventbrite.co.uk/e/kano-bincom-hackathon-physical-event-kickoff-tickets-1998370719617,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191339632%2F3002713196198%2F1%2Foriginal.20260818-145937?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.483&fp-y=0.121&s=cb17eb31b07eaebb665ed82000ae5d00
1998389681332,AI Studio Builder Lab — Build Your First AI-Powered Website,Sales end soonAI Studio Builder Lab — Build Your First AI-Powered WebsiteTomorrow • 12:00 AM GMT+1From $12.51PromotedSave this event: AI Studio Builder Lab — Build Your First AI-Powered WebsiteShare this event: AI Studio Builder Lab — Build Your First AI-Powered WebsitePromoted event actions,Sales end soon,Tomorrow • 12:00 AM GMT+1,https://www.eventbrite.com/e/ai-studio-builder-lab-build-your-first-ai-powered-website-tickets-1998389681332,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191586187%2F1486326369863%2F1%2Foriginal.20260821-113427?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.861&fp-y=0.438&s=79a7ca5f36c626c0b360ee7581d9ad16
